암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,보성요양병원,28,요양병원,360000,전남,360010,보성군,벌교읍,59416,전라남도 보성군 벌교읍 녹색로 4816-15 (벌교읍),,2013-10-01,5,0,0,0,3,0,0,0,0,1,0,0,1,127.2727134,34.8338818
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,보아스요양병원,28,요양병원,250000,대전,250003,대전서구,변동,35317,대전광역시 서구 도산로 224 (변동),http://www.보아스요양병원.com,2015-09-23,4,0,0,0,3,0,0,0,0,0,0,0,1,127.3811392,36.3277745
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,복음요양병원,28,요양병원,380000,경남,380701,창원마산회원구,,51356,경상남도 창원시 마산회원구 3·15대로 850 복음요양병원 (합성동),,2020-05-19,4,0,0,0,2,0,0,0,0,2,0,0,0,128.589561,35.2454494
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,복음요양병원,28,요양병원,260000,울산,260004,울산북구,,44224,울산광역시 북구 제내1길 6 (신천동),,2020-06-01,4,0,0,0,2,0,0,0,0,2,0,0,0,129.3517503,35.6314515
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,봄날요양병원,28,요양병원,220000,인천,220006,인천남동구,,21588,인천광역시 남동구 인주대로 806 (구월동),,2007-05-03,7,1,0,0,5,0,0,0,0,1,0,0,0,126.7267574,37.4483636
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,봄요양병원,28,요양병원,370000,경북,370702,포항북구,,37579,경상북도 포항시 북구 장량로31번길 56  (장성동),,2017-02-07,3,0,0,0,2,0,0,0,0,1,0,0,0,129.3851875,36.0876737
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,봉화군립노인전문요양병원,28,요양병원,370000,경북,370007,봉화군,,36239,경상북도 봉화군 봉화읍 보밑길 9 (),,2004-07-01,5,0,0,0,3,0,0,0,0,2,0,0,0,128.7337524,36.8917569
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,부곡요양병원,28,요양병원,210000,부산,210011,부산금정구,,46307,부산광역시 금정구 부곡로 56 (부곡동),,2005-09-28,4,0,0,0,2,0,0,0,0,2,0,0,0,129.0895673,35.2210799
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,부림요양병원,28,요양병원,370000,경북,371000,경산시,와촌면,38421,경상북도 경산시 와촌면 하양로 359 (와촌면),,2003-12-26,4,0,0,0,3,0,0,0,0,1,0,0,0,128.84325,35.922993
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,부모사랑요양병원,28,요양병원,250000,대전,250004,대전동구,,34591,대전광역시 동구 우암로 159 159,http://bumosarang.kr/,2012-08-31,4,0,0,0,3,0,0,0,0,1,0,0,0,127.4350411,36.3405832
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,부부요양병원,28,요양병원,360000,전남,360300,목포시,,58655,전라남도 목포시 영산로 620-1  (석현동),,2020-01-14,10,0,0,0,7,0,0,0,0,3,0,0,0,126.4224609,34.8204251
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,부산노인전문제2병원,28,요양병원,210000,부산,210013,부산연제구,,47527,부산광역시 연제구 월드컵대로 359 (거제동),,2007-10-19,5,0,0,0,4,0,0,0,0,1,0,0,0,129.0592351,35.1872822
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz,부산노인전문제3병원,28,요양병원,210000,부산,210009,부산해운대구,,48064,부산광역시 해운대구 해운대로469번가길 77 (우동),http://www.busangh.com/,2012-10-02,7,1,0,0,4,0,0,0,0,2,0,0,0,129.1473694,35.1682538
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,부산노인전문제4병원,28,요양병원,210000,부산,210010,부산사하구,,49415,부산광역시 사하구 동매로44번길 4 (하단동),,2014-09-01,6,0,0,0,4,0,0,0,0,2,0,0,0,128.9631132,35.102443
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,부산시노인전문제1병원,28,요양병원,210000,부산,210005,부산북구,,46591,부산광역시 북구 함박봉로 98 (만덕동),http://www.busangh.co.kr,2005-01-24,5,0,0,0,4,0,0,0,0,1,0,0,0,129.0281998,35.2061222
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,부안군노인요양병원,28,요양병원,350000,전북,350005,부안군,,56318,전라북도 부안군 부안읍 봉두길 68 (),,2007-09-03,2,0,0,0,1,0,0,0,0,1,0,0,0,126.7452839,35.716267
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,부안효요양병원,28,요양병원,350000,전북,350005,부안군,,56303,전라북도 부안군 행안면 염소로 25 25,,2007-04-05,6,0,0,0,5,0,0,0,0,1,0,0,0,126.721325,35.7306346
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,부여노인전문병원,28,요양병원,340000,충남,340007,부여군,,33121,충청남도 부여군 규암면 반산로 39 (),,1998-11-11,7,1,0,0,4,0,0,0,0,2,0,0,0,126.8692814,36.2755975
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,부여효요양병원,28,요양병원,340000,충남,340007,부여군,초촌면,33173,충청남도 부여군 초촌면 소호로 71 (초촌면),http://buyeohyo.co.kr,2007-12-28,5,0,0,0,3,0,0,0,0,2,0,0,0,127.0492036,36.265718
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,부천미소요양병원,28,요양병원,310000,경기,310300,부천시,,14547,경기도 부천시 석천로178번길 18 (중동),,2010-01-06,7,0,0,0,5,0,0,0,0,2,0,0,0,126.7637163,37.5029776
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,부천삼성요양병원,28,요양병원,310000,경기,310300,부천시,,14643,"경기도 부천시 부일로 522 1층~8층 (심곡동, 일죽스포렉스빌딩)",www.bcssh.co.kr,2017-01-02,6,1,0,0,3,0,0,0,0,2,0,0,0,126.7879621,37.4848967
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,부천시립노인전문병원,28,요양병원,310000,경기,310300,부천시,,14478,경기도 부천시 까치로 26 (작동),,2010-03-10,6,0,0,0,6,0,0,0,0,0,0,0,0,126.8083768,37.50918
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz,부천요양병원,28,요양병원,310000,경기,310300,부천시,,14534,경기도 부천시 길주로 321 (중동),,2009-07-01,6,0,0,0,5,0,0,0,0,1,0,0,0,126.7785692,37.5032389
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQyIyQzIyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,부천제일요양병원,28,요양병원,310000,경기,310300,부천시,,14570,"경기도 부천시 부천로 100 지하1층,2~8층 (원미동)",,2013-03-04,5,1,0,0,3,0,0,0,0,1,0,0,0,126.7850471,37.4930435
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,부평성심요양병원,28,요양병원,220000,인천,220003,인천부평구,,21304,인천광역시 부평구 마장로 449 (청천동),,1998-04-23,3,0,0,0,2,0,0,0,0,1,0,0,0,126.7039518,37.5182691
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,부평세연요양병원,28,요양병원,220000,인천,220003,인천부평구,,21360,"인천광역시 부평구 부흥로 329-329 7층 (부평동, 로얄프라자)",http://www.syhosp.com,2010-06-08,4,1,0,0,2,0,0,0,0,1,0,0,0,126.728612,37.4985468
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,북면이화요양병원,28,요양병원,380000,경남,380704,창원의창구,,51103,경상남도 창원시 의창구 북면 천주로 1092 (),,2015-06-01,5,1,0,0,3,0,0,0,0,1,0,0,0,128.6082139,35.3480052
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,북서울요양병원,28,요양병원,110000,서울,110024,강북구,,1058,서울특별시 강북구 한천로 1002 북서울요양병원 (번동),,2016-12-12,4,0,0,0,2,0,0,0,0,2,0,0,0,127.0300388,37.6381372
JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,분당센트럴요양병원,28,요양병원,310000,경기,310403,성남분당구,,13568,경기도 성남시 분당구 양현로94번길 17 지1층~5층 (이매동),,2017-11-10,7,1,0,0,4,0,0,0,0,2,0,0,0,127.1260479,37.3912904
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,28,요양병원,310000,경기,310403,성남분당구,,13521,"경기도 성남시 분당구 판교로 473 2,3,4,6층 (야탑동, ROOKIE 1129)",,2015-02-06,2,0,0,0,1,0,0,0,0,1,0,0,0,127.1264483,37.405734
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,분당연세요양병원,28,요양병원,310000,경기,310403,성남분당구,,13381,"경기도 성남시 분당구 양현로375번길 31 지하1층,1,2,3층 (야탑동)",,2009-01-05,6,0,0,0,6,0,0,0,0,0,0,0,0,127.1209028,37.4160778
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,브니엘노인전문병원,28,요양병원,310000,경기,310009,양평군,,12512,경기도 양평군 용문면 중원산로490번길 30 (),http://www.penielhospital.co.kr,2006-02-17,3,0,0,0,3,0,0,0,0,0,0,0,0,127.6201714,37.5440078
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,비에스(BS)요양병원,28,요양병원,370000,경북,370010,성주군,,40046,경상북도 성주군 선남면 운용로 1543-107 (),,2017-12-13,3,0,0,0,2,0,0,0,0,1,0,0,0,128.3550373,35.8806475
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,비오람요양병원,28,요양병원,310000,경기,311500,남양주시,,12062,경기도 남양주시 진접읍 해밀예당2로 217-38 (),,2017-03-06,3,2,0,0,0,0,0,0,0,1,0,0,0,127.2106731,37.7211543
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,비오메드요양병원,28,요양병원,360000,전남,360022,화순군,,58148,전라남도 화순군 도곡면 온천1길 59 (),,2017-05-23,2,1,0,0,1,0,0,0,0,0,0,0,0,126.90213,35.0297286
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz,빅토리아요양병원,28,요양병원,220000,인천,220008,인천계양구,,21060,"인천광역시 계양구 계산새로 71 C동 11,12,13층 (계산동, 하이베라스)",http://www.victoriahosp.co.kr,2008-06-02,4,1,0,0,2,0,0,0,0,1,0,0,0,126.7360621,37.5386558
JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,뿌리요양병원,28,요양병원,220000,인천,220006,인천남동구,,21679,"인천광역시 남동구 논고개로 77 에코타워 7,8층 (논현동)",,2012-06-11,3,0,0,0,2,0,0,0,0,1,0,0,0,126.726258,37.3984464
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,사단법인 대승불교보광정사 보광요양병원,28,요양병원,210000,부산,210011,부산금정구,,46334,부산광역시 금정구 반송로 440-7 (금사동),,2012-10-22,2,0,0,0,1,0,0,0,0,1,0,0,0,129.1125986,35.2144393
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,사단법인새길재단 패밀리요양병원,28,요양병원,210000,부산,210004,부산진구,,47101,부산광역시 부산진구 성지곡로51번길 28-6 (초읍동),,2009-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,129.047552,35.1881739
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,사단법인청색회 연지그린요양병원,28,요양병원,210000,부산,210004,부산진구,,614860,부산광역시 부산진구 새싹로 186-186 (연지동),,2012-10-22,4,0,0,0,3,0,0,0,0,1,0,0,0,129.049717,35.1727893
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,사단법인한국경로복지회 우리요양병원,28,요양병원,380000,경남,380100,김해시,,50988,"경상남도 김해시 대청로210번길 24 장유엔트로빌딩 7,8,9층 (대청동)",,2011-12-08,4,0,0,0,2,0,0,0,0,2,0,0,0,128.7974045,35.1938636
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,사랑애요양병원,28,요양병원,310000,경기,311400,군포시,,15839,"경기도 군포시 군포로573번길 3 (당동, 럭키베스트빌 201,301,401호)",,2011-04-29,5,0,0,0,4,0,0,0,0,1,0,0,0,126.9470447,37.3570873
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,사랑요양병원,28,요양병원,110000,서울,110010,서대문구,,3715,서울특별시 서대문구 수색로 131 (북가좌동),,2008-11-18,4,1,0,0,2,0,0,0,0,1,0,0,0,126.9057006,37.5742173
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,사랑요양병원,28,요양병원,210000,부산,210011,부산금정구,,46272,부산광역시 금정구 중앙대로 1590 (부곡동),http://www.sarangmedicare.co.kr,2007-05-22,4,1,0,0,2,0,0,0,0,1,0,0,0,129.0896693,35.2265843
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,사랑요양병원,28,요양병원,350000,전북,350401,전주완산구,,55120,전라북도 전주시 완산구 덕적골1길 69  (평화동1가),http://www.sarangh.co.kr/,2011-01-13,6,0,0,0,4,0,0,0,0,2,0,0,0,127.1413707,35.7919091
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,사랑재활요양병원,28,요양병원,360000,전남,360500,여수시,,59762,전라남도 여수시 봉산남3길 9 (봉산동),,2010-06-09,2,0,0,0,1,0,0,0,0,1,0,0,0,127.7208024,34.7342162
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,사직요양병원,28,요양병원,210000,부산,210003,부산동래구,,607837,부산광역시 동래구 충렬대로 97-97 (온천동),,2014-09-16,6,1,0,0,3,0,0,0,0,1,0,0,1,129.0718321,35.2073463
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,사회복지법인 금성복지재단 보광노인전문병원,28,요양병원,250000,대전,250004,대전동구,,34712,대전광역시 동구 산내로560번길 18-11  (상소동),http://www.true.or.kr/hospital/hospital.htm,2002-02-18,4,0,0,0,3,0,0,0,0,1,0,0,0,127.4530184,36.2270566
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,사회복지법인 동남복지재단 부산은빛요양병원,28,요양병원,210000,부산,210005,부산북구,,46636,부산광역시 북구 백양대로1048번길 10 (구포동),,2015-04-24,5,0,0,0,3,0,0,0,0,2,0,0,0,128.9966153,35.198363
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,사회복지법인 상록원 상록요양병원,28,요양병원,310000,경기,312500,화성시,,18537,경기도 화성시 마도면 화성로888번길 42 (),http://www.srhospital.com,2007-10-08,2,0,0,0,1,0,0,0,0,1,0,0,0,126.7830763,37.2015851
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,사회복지법인 성바오로애덕원 성바오로복지병원,28,요양병원,350000,전북,350008,완주군,,55347,전라북도 완주군 소양면 해월신왕길 65 (),http://www.spchospital.or.kr,1999-03-29,2,1,0,0,0,0,0,0,0,1,0,0,0,127.2606125,35.8597654
JDQ4MTYyMiM4MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,사회복지법인인효원제주복지요양병원,28,요양병원,390000,제주,390200,제주시,,63214,"제주특별자치도 제주시 동광로 96 동부빌딩 지하2, 지상3층 (이도이동)",,2005-09-23,4,0,0,0,3,0,0,0,0,1,0,0,0,126.5382486,33.5052059
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,산내효요양병원,28,요양병원,250000,대전,250004,대전동구,,34705,대전광역시 동구 산내로1287번길 71-14 (낭월동),,2012-09-11,4,0,0,0,3,0,0,0,0,0,0,0,1,127.4648162,36.2778575
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,산들요양병원,28,요양병원,240000,광주,240004,광주광산구,,62290,광주광역시 광산구 풍영정길 227-1 (신창동),,2017-10-31,10,1,0,0,6,0,0,0,0,2,0,0,1,126.8548788,35.1872767
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,산청요양병원,28,요양병원,380000,경남,380008,산청군,,52215,경상남도 산청군 금서면 친환경로2605번길 69 산청요양병원,,2019-06-05,5,1,0,0,2,0,0,0,0,2,0,0,0,127.868586,35.4233901
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,삼경요양병원,28,요양병원,310000,경기,311400,군포시,,15862,"경기도 군포시 번영로 516 삼경크리닉센타 B01, 301, 302, 303호, 5, 6, 7층호 (금정동)",,2015-02-04,2,0,0,0,1,0,0,0,0,1,0,0,0,126.9345611,37.3582291
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,삼성우리요양병원,28,요양병원,310000,경기,312500,화성시,,18398,"경기도 화성시 효행로 1051 메인프라자 6일부,7, 8일부층 (진안동)",,2015-09-02,5,0,0,0,3,0,0,0,0,1,0,0,1,127.0419608,37.214627
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,삼인요양병원,28,요양병원,210000,부산,210015,부산사상구,,47050,"부산광역시 사상구 대동로 95 5층, 8~10층 (학장동)",,2014-09-04,4,0,0,0,2,0,0,0,0,1,0,0,1,128.9779261,35.1384964
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,삼호요양병원,28,요양병원,260000,울산,260001,울산남구,,44628,울산광역시 남구 북부순환도로 58 1~7층 (무거동),,2016-09-05,7,1,0,0,5,0,0,0,0,1,0,0,0,129.2698338,35.5522972
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQyIyQxIyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,상경원인터메드요양병원,28,요양병원,310000,경기,312900,여주시,,12616,경기도 여주시 강천면 걸촌동길 33-4 (),,2019-07-17,1,0,0,0,1,0,0,0,0,0,0,0,0,127.702157,37.2890394
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,상그릴라요양병원(일반요양병원),28,요양병원,240000,광주,240004,광주광산구,,62279,광주광역시 광산구 월계로 217  (쌍암동),,2011-08-30,8,0,0,0,5,0,0,0,0,3,0,0,0,126.8493253,35.2136804
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,상록수요양병원,28,요양병원,260000,울산,260002,울산동구,,44044,"울산광역시 동구 진성8길 94 (전하동,대덕타워빌딩 4,5,6,7,8,층)",http://www.sangnocsu.com/,2010-03-11,6,2,0,0,2,0,0,0,0,2,0,0,0,129.4297592,35.5093952
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,상무힐링요양병원,28,요양병원,240000,광주,240003,광주서구,,61948,"광주광역시 서구 운천로 225 지하2, 지상1~8층 (치평동, 상무힐타워)",,2015-08-25,4,1,0,0,3,0,0,0,0,0,0,0,0,126.8544011,35.1525077
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,상인요양병원,28,요양병원,230000,대구,230007,대구달서구,상인동,42748,"대구광역시 달서구 월배로 247 지하1층, 지상2,3,4,5층 (상인동)",http://sih.co.kr/,2013-05-27,4,0,0,0,3,0,0,0,0,1,0,0,0,128.5403242,35.8200265
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,상주시립요양병원,28,요양병원,370000,경북,370900,상주시,,37242,경상북도 상주시 용마로 190-45  (도남동),http://www.sjsh.co.kr/,2009-11-16,5,0,0,0,3,0,0,0,0,2,0,0,0,128.2430901,36.436911
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,새결요양병원,28,요양병원,230000,대구,230003,대구북구,,41469,"대구광역시 북구 학정로 103 지하1, 1~4층 (태전동)",,2020-06-02,6,0,0,0,3,0,0,0,0,2,0,0,1,128.5504568,35.9172789
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,새금산요양병원,28,요양병원,340000,충남,340002,금산군,금산읍,32738,충청남도 금산군 금산읍 비단로 183 (금산읍),,2007-10-13,4,0,0,0,3,0,0,0,0,1,0,0,0,127.4962122,36.1040463
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz,새라새요양병원,28,요양병원,210000,부산,210001,부산남구,,48541,부산광역시 남구 석포로26번길 17 (감만동),,2014-09-29,6,1,0,0,4,0,0,0,0,1,0,0,0,129.0845486,35.121835
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz,새로운효자요양병원,28,요양병원,240000,광주,240002,광주북구,,61245,광주광역시 북구 태봉로 46 1～7층 (유동),,2015-07-13,5,2,0,0,1,0,0,0,0,2,0,0,0,126.9044686,35.1615202
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,새마음요양병원,28,요양병원,110000,서울,110012,성북구,,2817,서울특별시 성북구 동소문로 215 (정릉동),http://www.haesol.org,2015-03-13,5,0,0,0,4,0,0,0,0,1,0,0,0,127.0214939,37.6013454
